31,0 342,0 1,000
22,0 175,0 0,950
33,0 109,0 1,003
34,0 253,0 0,978
2,0 49,0 0,971
21,0 19,0 1,014
46,0 393,0 1,000
49,0 324,0 1,000
40,0 90,0 1,014
60,0 235,0 0,978
2,0 372,0 1,000
58,0 395,0 1,000
47,0 445,0 1,000
57,0 213,0 0,978
47,0 66,0 1,080
55,0 211,0 0,978
52,0 272,0 0,978
2,0 294,0 0,917
22,0 148,0 0,953
15,0 227,0 0,933
56,0 298,0 0,978
2,0 329,0 1,000
21,0 298,0 0,950
51,0 292,0 0,978
56,0 233,0 0,978
11,0 249,0 0,920
55,0 167,0 0,978
28,0 9,0 1,068
20,0 27,0 1,014
42,0 379,0 1,000
10,0 15,0 0,978
10,0 277,0 0,917
25,0 333,0 1,000
54,0 184,0 0,978
23,0 106,0 0,976
36,0 199,0 0,978
13,0 403,0 1,000
25,0 163,0 0,954
57,0 347,0 1,000
57,0 188,0 0,978
48,0 259,0 0,978
9,0 200,0 0,917
57,0 120,0 1,008
6,0 255,0 0,917
12,0 337,0 1,000
48,0 192,0 0,978
15,0 229,0 0,933
50,0 454,0 1,000
9,0 247,0 0,917
32,0 439,0 1,000
36,0 351,0 1,000
49,0 113,0 1,009
3,0 125,0 0,938
45,0 151,0 0,978
34,0 413,0 1,000
43,0 405,0 1,000
4,0 217,0 0,917
50,0 203,0 0,978
15,0 418,0 1,000
36,0 363,0 1,000
50,0 266,0 0,978
19,0 329,0 1,000
15,0 190,0 0,933
34,0 170,0 0,978
0,0 163,0 0,918
28,0 393,0 1,000
51,0 308,0 1,000
60,0 62,0 1,091
32,0 438,0 1,000
24,0 92,0 0,978
24,0 25,0 1,013
45,0 333,0 1,000
22,0 362,0 1,000
25,0 104,0 0,983
30,0 406,0 1,000
47,0 132,0 1,004
41,0 151,0 0,978
58,0 216,0 0,978
46,0 291,0 0,978
17,0 124,0 0,959
59,0 39,0 1,119
52,0 196,0 0,978
4,0 213,0 0,917
44,0 282,0 0,978
14,0 444,0 1,000
15,0 372,0 1,000
57,0 145,0 0,991
17,0 180,0 0,943
47,0 166,0 0,978
27,0 368,0 1,000
40,0 348,0 1,000
38,0 253,0 0,978
31,0 177,0 0,967
49,0 250,0 0,978
45,0 290,0 0,978
30,0 93,0 1,002
26,0 359,0 1,000
36,0 45,0 1,109
21,0 263,0 0,950
43,0 12,0 1,122
48,0 291,0 0,978
59,0 394,0 1,000
24,0 300,0 0,950
37,0 239,0 0,978
34,0 394,0 1,000
60,0 54,0 1,106
32,0 383,0 1,000
40,0 51,0 1,110
35,0 124,0 1,007
11,0 240,0 0,920
51,0 65,0 1,083
5,0 326,0 1,000
12,0 232,0 0,923
22,0 265,0 0,950
8,0 382,0 1,000
16,0 374,0 1,000
16,0 229,0 0,937
2,0 367,0 1,000
17,0 201,0 0,943
17,0 146,0 0,948
0,0 395,0 1,000
55,0 441,0 1,000
47,0 60,0 1,095
18,0 154,0 0,950
34,0 156,0 0,978
31,0 387,0 1,000
13,0 60,0 0,983
4,0 303,0 1,000
19,0 390,0 1,000
44,0 368,0 1,000
59,0 388,0 1,000
21,0 246,0 0,950
34,0 288,0 0,978
11,0 64,0 0,974
38,0 67,0 1,077
34,0 170,0 0,978
18,0 102,0 0,977
25,0 72,0 1,025
45,0 399,0 1,000
1,0 337,0 1,000
42,0 386,0 1,000
59,0 283,0 0,978
29,0 205,0 0,962
24,0 81,0 0,978
5,0 443,0 1,000
16,0 320,0 1,000
3,0 254,0 0,917
49,0 165,0 0,978
30,0 373,0 1,000
31,0 398,0 1,000
34,0 273,0 0,978
26,0 118,0 0,983
51,0 397,0 1,000
57,0 15,0 1,122
29,0 441,0 1,000
14,0 451,0 1,000
56,0 90,0 1,014
60,0 133,0 1,003
58,0 159,0 0,978
9,0 87,0 0,950
46,0 64,0 1,086
22,0 399,0 1,000
9,0 298,0 0,917
14,0 61,0 0,985
42,0 345,0 1,000
8,0 306,0 1,000
13,0 192,0 0,927
4,0 97,0 0,950
9,0 445,0 1,000
43,0 227,0 0,978
35,0 73,0 1,043
44,0 106,0 1,011
24,0 191,0 0,950
28,0 172,0 0,960
43,0 267,0 0,978
16,0 435,0 1,000
18,0 166,0 0,950
4,0 166,0 0,918
33,0 85,0 1,011
27,0 165,0 0,958
5,0 298,0 0,917
11,0 432,0 1,000
56,0 366,0 1,000
19,0 365,0 1,000
2,0 295,0 0,917
26,0 39,0 1,044
9,0 175,0 0,917
25,0 408,0 1,000
29,0 385,0 1,000
38,0 336,0 1,000
45,0 328,0 1,000
26,0 382,0 1,000
39,0 303,0 1,000
58,0 52,0 1,109
12,0 137,0 0,942
46,0 216,0 0,978
44,0 124,0 1,007
45,0 75,0 1,015
35,0 102,0 1,013
4,0 241,0 0,917
6,0 219,0 0,917
20,0 274,0 0,950
59,0 141,0 0,997
41,0 297,0 0,978
30,0 203,0 0,964
51,0 391,0 1,000
38,0 442,0 1,000
8,0 23,0 0,978
28,0 398,0 1,000
58,0 418,0 1,000
31,0 239,0 0,967
1,0 376,0 1,000
50,0 42,0 1,117
40,0 373,0 1,000
51,0 108,0 1,011
1,0 133,0 0,934
49,0 297,0 0,978
32,0 393,0 1,000
19,0 29,0 1,015
57,0 377,0 1,000
31,0 369,0 1,000
46,0 341,0 1,000
41,0 271,0 0,978
35,0 99,0 1,014
38,0 195,0 0,978
42,0 256,0 0,978
20,0 238,0 0,950
28,0 163,0 0,960
48,0 320,0 1,000
57,0 309,0 1,000
36,0 203,0 0,978
15,0 301,0 1,000
28,0 321,0 1,000
43,0 453,0 1,000
6,0 386,0 1,000
49,0 190,0 0,978
20,0 408,0 1,000
40,0 434,0 1,000
26,0 69,0 1,038
32,0 152,0 0,970
7,0 342,0 1,000
46,0 443,0 1,000
57,0 187,0 0,978
0,0 413,0 1,000
36,0 376,0 1,000
48,0 172,0 0,978
22,0 110,0 0,974
59,0 134,0 1,002
16,0 92,0 0,968
34,0 10,0 1,115
12,0 231,0 0,923
55,0 327,0 1,000
33,0 107,0 1,004
60,0 126,0 1,006
16,0 323,0 1,000
5,0 364,0 1,000
52,0 136,0 1,001
20,0 393,0 1,000
8,0 290,0 0,917
43,0 182,0 0,978
27,0 64,0 1,044
60,0 266,0 0,978
27,0 69,0 1,047
5,0 167,0 0,918
57,0 361,0 1,000
52,0 389,0 1,000
51,0 48,0 1,113
33,0 222,0 0,973
23,0 333,0 1,000
32,0 375,0 1,000
22,0 187,0 0,950
31,0 307,0 1,000
23,0 274,0 0,950
34,0 400,0 1,000
28,0 266,0 0,960
43,0 46,0 1,114
47,0 29,0 1,122
11,0 333,0 1,000
32,0 224,0 0,970
34,0 108,0 1,011
40,0 169,0 0,978
25,0 448,0 1,000
31,0 95,0 1,005
41,0 39,0 1,119
34,0 50,0 1,102
40,0 291,0 0,978
53,0 169,0 0,978
35,0 170,0 0,978
40,0 251,0 0,978
47,0 427,0 1,000
37,0 175,0 0,978
60,0 179,0 0,978
6,0 109,0 0,945
3,0 153,0 0,919
25,0 95,0 0,986
43,0 106,0 1,011
35,0 67,0 1,077
46,0 362,0 1,000
56,0 403,0 1,000
56,0 261,0 0,978
15,0 117,0 0,954
13,0 382,0 1,000
11,0 439,0 1,000
14,0 379,0 1,000
45,0 61,0 1,093
17,0 267,0 0,943
5,0 293,0 0,917
29,0 345,0 1,000
50,0 195,0 0,978
13,0 291,0 0,927
33,0 411,0 1,000
53,0 336,0 1,000
5,0 292,0 0,917
10,0 308,0 1,000
5,0 296,0 0,917
48,0 275,0 0,978
16,0 350,0 1,000
47,0 403,0 1,000
54,0 223,0 0,978
14,0 6,0 0,999
21,0 413,0 1,000
26,0 80,0 0,991
16,0 263,0 0,937
5,0 248,0 0,917
52,0 5,0 1,122
34,0 261,0 0,978
50,0 111,0 1,010
32,0 206,0 0,970
26,0 329,0 1,000
33,0 269,0 0,973
31,0 290,0 0,967
14,0 185,0 0,930
38,0 94,0 1,014
26,0 26,0 1,048
36,0 225,0 0,978
17,0 130,0 0,957
51,0 44,0 1,115
3,0 254,0 0,917
30,0 402,0 1,000
52,0 55,0 1,104
8,0 80,0 0,950
50,0 348,0 1,000
53,0 408,0 1,000
47,0 301,0 1,000
13,0 395,0 1,000
3,0 369,0 1,000
4,0 298,0 0,917
32,0 331,0 1,000
36,0 424,0 1,000
29,0 166,0 0,962
25,0 217,0 0,953
41,0 165,0 0,978
49,0 156,0 0,978
12,0 129,0 0,945
42,0 105,0 1,012
7,0 278,0 0,917
39,0 100,0 1,013
28,0 421,0 1,000
48,0 126,0 1,006
60,0 46,0 1,114
35,0 135,0 1,002
53,0 48,0 1,113
20,0 94,0 0,978
41,0 75,0 1,015
56,0 76,0 1,015
48,0 258,0 0,978
36,0 326,0 1,000
18,0 363,0 1,000
16,0 163,0 0,937
32,0 26,0 1,099
55,0 255,0 0,978
31,0 306,0 1,000
35,0 401,0 1,000
14,0 33,0 0,999
35,0 184,0 0,978
29,0 149,0 0,966
33,0 9,0 1,106
40,0 138,0 1,000
24,0 387,0 1,000
51,0 345,0 1,000
22,0 218,0 0,950
29,0 31,0 1,076
13,0 188,0 0,927
43,0 366,0 1,000
4,0 314,0 1,000
22,0 407,0 1,000
0,0 202,0 0,917
26,0 81,0 0,991
30,0 334,0 1,000
1,0 287,0 0,917
27,0 360,0 1,000
4,0 81,0 0,950
27,0 230,0 0,958
37,0 333,0 1,000
23,0 80,0 0,978
60,0 150,0 0,978
29,0 421,0 1,000
45,0 63,0 1,088
50,0 429,0 1,000
60,0 257,0 0,978
24,0 272,0 0,950
49,0 80,0 1,014
31,0 172,0 0,967
52,0 20,0 1,122
22,0 388,0 1,000
23,0 414,0 1,000
15,0 196,0 0,933
52,0 246,0 0,978
24,0 272,0 0,950
34,0 403,0 1,000
13,0 430,0 1,000
4,0 117,0 0,942
35,0 253,0 0,978
39,0 18,0 1,121
45,0 266,0 0,978
16,0 173,0 0,937
4,0 5,0 0,978
38,0 362,0 1,000
8,0 420,0 1,000
30,0 14,0 1,084
25,0 82,0 0,986
54,0 386,0 1,000
52,0 438,0 1,000
23,0 101,0 0,978
56,0 157,0 0,978
47,0 388,0 1,000
33,0 147,0 0,981
48,0 93,0 1,013
47,0 217,0 0,978
15,0 251,0 0,933
31,0 114,0 0,996
20,0 108,0 0,975
1,0 302,0 1,000
44,0 158,0 0,978
14,0 42,0 0,993
47,0 454,0 1,000
50,0 300,0 0,978
34,0 423,0 1,000
40,0 342,0 1,000
28,0 111,0 0,991
13,0 431,0 1,000
54,0 373,0 1,000
18,0 440,0 1,000
31,0 425,0 1,000
53,0 414,0 1,000
43,0 95,0 1,013
53,0 21,0 1,122
8,0 419,0 1,000
22,0 355,0 1,000
13,0 317,0 1,000
39,0 99,0 1,013
20,0 426,0 1,000
32,0 327,0 1,000
39,0 17,0 1,121
8,0 41,0 0,974
14,0 128,0 0,949
8,0 185,0 0,917
28,0 19,0 1,068
7,0 174,0 0,917
1,0 87,0 0,950
43,0 285,0 0,978
54,0 377,0 1,000
9,0 442,0 1,000
11,0 216,0 0,920
33,0 89,0 1,011
27,0 276,0 0,958
50,0 71,0 1,059
36,0 74,0 1,031
5,0 292,0 0,917
24,0 109,0 0,974
35,0 447,0 1,000
12,0 133,0 0,944
41,0 387,0 1,000
20,0 252,0 0,950
41,0 190,0 0,978
47,0 168,0 0,978
34,0 105,0 1,012
26,0 372,0 1,000
5,0 232,0 0,917
52,0 346,0 1,000
58,0 26,0 1,122
13,0 104,0 0,956
12,0 369,0 1,000
20,0 236,0 0,950
49,0 95,0 1,013
44,0 441,0 1,000
21,0 361,0 1,000
1,0 404,0 1,000
9,0 197,0 0,917
39,0 198,0 0,978
19,0 220,0 0,950
30,0 288,0 0,964
0,0 131,0 0,935
25,0 133,0 0,974
16,0 89,0 0,968
15,0 8,0 1,002
49,0 179,0 0,978
32,0 361,0 1,000
30,0 63,0 1,060
33,0 159,0 0,973
51,0 158,0 0,978
52,0 8,0 1,122
10,0 181,0 0,917
52,0 138,0 1,000
59,0 443,0 1,000
20,0 282,0 0,950
4,0 242,0 0,917
58,0 347,0 1,000
17,0 258,0 0,943
14,0 394,0 1,000
54,0 231,0 0,978
51,0 173,0 0,978
55,0 129,0 1,005
34,0 177,0 0,978
48,0 100,0 1,013
6,0 348,0 1,000
19,0 253,0 0,950
44,0 173,0 0,978
10,0 51,0 0,970
7,0 332,0 1,000
60,0 83,0 1,014
37,0 249,0 0,978
33,0 339,0 1,000
51,0 70,0 1,064
29,0 292,0 0,962
42,0 110,0 1,010
5,0 40,0 0,975
39,0 30,0 1,121
11,0 434,0 1,000
39,0 120,0 1,008
40,0 124,0 1,007
40,0 176,0 0,978
15,0 402,0 1,000
12,0 155,0 0,925
27,0 361,0 1,000
35,0 409,0 1,000
13,0 120,0 0,950
22,0 135,0 0,964
43,0 340,0 1,000
55,0 71,0 1,059
7,0 96,0 0,950
10,0 31,0 0,978
5,0 229,0 0,917
52,0 253,0 0,978
18,0 320,0 1,000
27,0 279,0 0,958
52,0 136,0 1,001
7,0 216,0 0,917
6,0 135,0 0,933
19,0 272,0 0,950
37,0 138,0 1,000
27,0 266,0 0,958
50,0 376,0 1,000
47,0 128,0 1,005
39,0 144,0 0,993
10,0 308,0 1,000
40,0 402,0 1,000
40,0 412,0 1,000
39,0 230,0 0,978
7,0 269,0 0,917
11,0 142,0 0,935
59,0 59,0 1,097
56,0 56,0 1,102
42,0 314,0 1,000
22,0 288,0 0,950
41,0 339,0 1,000
21,0 40,0 1,011
49,0 120,0 1,008
47,0 301,0 1,000
35,0 96,0 1,014
43,0 227,0 0,978
49,0 34,0 1,122
52,0 172,0 0,978
20,0 138,0 0,962
36,0 424,0 1,000
37,0 414,0 1,000
46,0 274,0 0,978
23,0 274,0 0,950
0,0 436,0 1,000
10,0 268,0 0,917
47,0 218,0 0,978
27,0 131,0 0,983
1,0 86,0 0,950
56,0 169,0 0,978
9,0 234,0 0,917
2,0 452,0 1,000
58,0 390,0 1,000
50,0 96,0 1,013
34,0 433,0 1,000
48,0 125,0 1,006
2,0 104,0 0,948
56,0 349,0 1,000
50,0 74,0 1,031
37,0 388,0 1,000
55,0 417,0 1,000
28,0 341,0 1,000
42,0 71,0 1,059
17,0 181,0 0,943
47,0 141,0 0,997
46,0 254,0 0,978
19,0 103,0 0,977
35,0 139,0 0,999
0,0 185,0 0,917
44,0 254,0 0,978
42,0 68,0 1,073
2,0 405,0 1,000
19,0 94,0 0,978
23,0 263,0 0,950
3,0 225,0 0,917
53,0 164,0 0,978
11,0 167,0 0,921
10,0 256,0 0,917
47,0 205,0 0,978
45,0 62,0 1,091
26,0 323,0 1,000
1,0 212,0 0,917
7,0 385,0 1,000
58,0 271,0 0,978
19,0 163,0 0,950
48,0 58,0 1,099
26,0 130,0 0,980
35,0 388,0 1,000
29,0 297,0 0,962
45,0 222,0 0,978
41,0 147,0 0,987
15,0 247,0 0,933
14,0 111,0 0,955
6,0 289,0 0,917
50,0 261,0 0,978
37,0 340,0 1,000
29,0 139,0 0,984
46,0 209,0 0,978
6,0 238,0 0,917
57,0 154,0 0,978
43,0 194,0 0,978
49,0 85,0 1,014
55,0 357,0 1,000
23,0 166,0 0,950
27,0 50,0 1,045
58,0 428,0 1,000
2,0 25,0 0,978
8,0 42,0 0,974
3,0 328,0 1,000
57,0 188,0 0,978
14,0 82,0 0,962
52,0 450,0 1,000
1,0 424,0 1,000
39,0 215,0 0,978
19,0 86,0 0,978
33,0 64,0 1,078
25,0 213,0 0,953
2,0 20,0 0,978
16,0 232,0 0,937
23,0 370,0 1,000
43,0 157,0 0,978
8,0 38,0 0,976
10,0 361,0 1,000
57,0 84,0 1,014
14,0 5,0 0,999
17,0 145,0 0,949
24,0 451,0 1,000
25,0 174,0 0,954
38,0 378,0 1,000
29,0 275,0 0,962
43,0 299,0 0,978
0,0 272,0 0,917
44,0 322,0 1,000
6,0 334,0 1,000
37,0 241,0 0,978
5,0 109,0 0,945
53,0 371,0 1,000
40,0 352,0 1,000
10,0 421,0 1,000
40,0 455,0 1,000
21,0 439,0 1,000
49,0 337,0 1,000
38,0 150,0 0,978
34,0 432,0 1,000
17,0 28,0 1,010
0,0 428,0 1,000
3,0 28,0 0,978
60,0 262,0 0,978
0,0 323,0 1,000
24,0 334,0 1,000
32,0 246,0 0,970
57,0 225,0 0,978
58,0 353,0 1,000
60,0 42,0 1,117
31,0 39,0 1,085
13,0 440,0 1,000
53,0 263,0 0,978
38,0 133,0 1,003
24,0 225,0 0,950
36,0 412,0 1,000
8,0 315,0 1,000
41,0 225,0 0,978
8,0 11,0 0,978
3,0 57,0 0,968
23,0 223,0 0,950
8,0 445,0 1,000
14,0 376,0 1,000
30,0 250,0 0,964
14,0 147,0 0,935
24,0 64,0 1,002
16,0 198,0 0,937
11,0 220,0 0,920
30,0 48,0 1,068
60,0 258,0 0,978
40,0 131,0 1,004
52,0 122,0 1,007
19,0 50,0 1,007
7,0 63,0 0,965
38,0 312,0 1,000
44,0 222,0 0,978
0,0 432,0 1,000
29,0 115,0 0,991
34,0 30,0 1,115
33,0 374,0 1,000
38,0 289,0 0,978
58,0 337,0 1,000
13,0 150,0 0,928
60,0 324,0 1,000
35,0 424,0 1,000
9,0 40,0 0,975
3,0 11,0 0,978
48,0 143,0 0,995
22,0 112,0 0,973
28,0 170,0 0,960
8,0 98,0 0,950
34,0 371,0 1,000
27,0 17,0 1,059
58,0 12,0 1,122
53,0 417,0 1,000
34,0 110,0 1,011
27,0 412,0 1,000
30,0 86,0 1,002
42,0 330,0 1,000
56,0 196,0 0,978
56,0 107,0 1,011
0,0 354,0 1,000
12,0 7,0 0,992
38,0 42,0 1,114
4,0 163,0 0,918
57,0 124,0 1,007
43,0 99,0 1,013
16,0 300,0 0,937
40,0 152,0 0,978
17,0 154,0 0,943
3,0 450,0 1,000
9,0 73,0 0,955
13,0 122,0 0,949
59,0 108,0 1,011
48,0 44,0 1,115
7,0 181,0 0,917
11,0 291,0 0,920
54,0 326,0 1,000
59,0 59,0 1,097
32,0 61,0 1,076
37,0 168,0 0,978
21,0 386,0 1,000
14,0 362,0 1,000
51,0 32,0 1,122
6,0 302,0 1,000
39,0 277,0 0,978
31,0 210,0 0,967
14,0 177,0 0,930
7,0 432,0 1,000
31,0 237,0 0,967
2,0 353,0 1,000
16,0 188,0 0,937
33,0 234,0 0,973
21,0 93,0 0,978
54,0 376,0 1,000
49,0 439,0 1,000
24,0 243,0 0,950
5,0 426,0 1,000
57,0 195,0 0,978
31,0 230,0 0,967
18,0 68,0 0,999
0,0 307,0 1,000
53,0 179,0 0,978
3,0 39,0 0,976
29,0 261,0 0,962
53,0 209,0 0,978
2,0 172,0 0,918
26,0 181,0 0,956
54,0 137,0 1,001
16,0 439,0 1,000
56,0 276,0 0,978
37,0 95,0 1,014
48,0 397,0 1,000
18,0 356,0 1,000
17,0 414,0 1,000
41,0 340,0 1,000
26,0 22,0 1,048
9,0 393,0 1,000
18,0 59,0 1,004
33,0 114,0 1,002
59,0 425,0 1,000
53,0 405,0 1,000
26,0 79,0 0,991
55,0 270,0 0,978
8,0 21,0 0,978
12,0 191,0 0,923
17,0 98,0 0,972
39,0 351,0 1,000
55,0 355,0 1,000
54,0 54,0 1,106
35,0 287,0 0,978
26,0 70,0 1,039
18,0 132,0 0,965
47,0 448,0 1,000
21,0 310,0 1,000
8,0 145,0 0,925
16,0 133,0 0,951
35,0 444,0 1,000
21,0 200,0 0,950
12,0 391,0 1,000
21,0 340,0 1,000
41,0 423,0 1,000
12,0 174,0 0,923
24,0 220,0 0,950
18,0 258,0 0,950
52,0 88,0 1,014
5,0 92,0 0,950
55,0 406,0 1,000
52,0 359,0 1,000
38,0 108,0 1,011
41,0 426,0 1,000
12,0 73,0 0,971
17,0 218,0 0,943
6,0 284,0 0,917
37,0 96,0 1,014
15,0 254,0 0,933
32,0 407,0 1,000
60,0 82,0 1,014
18,0 109,0 0,974
3,0 347,0 1,000
1,0 282,0 0,917
6,0 344,0 1,000
26,0 403,0 1,000
10,0 100,0 0,950
55,0 108,0 1,011
56,0 37,0 1,121
23,0 160,0 0,950
39,0 440,0 1,000
4,0 34,0 0,978
10,0 12,0 0,978
47,0 230,0 0,978
55,0 389,0 1,000
0,0 30,0 0,978
37,0 236,0 0,978
2,0 106,0 0,947
4,0 229,0 0,917
30,0 388,0 1,000
53,0 132,0 1,004
42,0 289,0 0,978
47,0 213,0 0,978
39,0 152,0 0,978
31,0 86,0 1,005
53,0 377,0 1,000
3,0 184,0 0,917
58,0 304,0 1,000
7,0 442,0 1,000
60,0 69,0 1,069
42,0 410,0 1,000
27,0 255,0 0,958
28,0 455,0 1,000
39,0 336,0 1,000
4,0 94,0 0,950
36,0 343,0 1,000
50,0 116,0 1,009
21,0 241,0 0,950
21,0 332,0 1,000
14,0 58,0 0,985
27,0 324,0 1,000
30,0 60,0 1,060
0,0 176,0 0,917
35,0 428,0 1,000
57,0 314,0 1,000
36,0 232,0 0,978
31,0 285,0 0,967
57,0 138,0 1,000
41,0 440,0 1,000
37,0 92,0 1,014
11,0 221,0 0,920
48,0 443,0 1,000
24,0 13,0 1,013
21,0 197,0 0,950
25,0 177,0 0,953
45,0 135,0 1,002
58,0 60,0 1,095
3,0 317,0 1,000
39,0 356,0 1,000
35,0 150,0 0,978
7,0 410,0 1,000
0,0 253,0 0,917
38,0 89,0 1,014
47,0 396,0 1,000
19,0 344,0 1,000
42,0 177,0 0,978
39,0 376,0 1,000
5,0 289,0 0,917
12,0 430,0 1,000
46,0 341,0 1,000
20,0 183,0 0,950
10,0 450,0 1,000
8,0 164,0 0,918
43,0 403,0 1,000
43,0 140,0 0,998
60,0 114,0 1,009
29,0 149,0 0,966
60,0 429,0 1,000
43,0 112,0 1,010
49,0 65,0 1,083
57,0 39,0 1,119
40,0 93,0 1,013
57,0 119,0 1,008
15,0 331,0 1,000
23,0 404,0 1,000
22,0 355,0 1,000
50,0 318,0 1,000
8,0 401,0 1,000
45,0 410,0 1,000
58,0 281,0 0,978
35,0 394,0 1,000
3,0 418,0 1,000
28,0 448,0 1,000
44,0 363,0 1,000
41,0 126,0 1,006
10,0 401,0 1,000
11,0 217,0 0,920
57,0 395,0 1,000
44,0 37,0 1,121
36,0 305,0 1,000
51,0 219,0 0,978
28,0 259,0 0,960
18,0 399,0 1,000
28,0 13,0 1,068
13,0 253,0 0,927
53,0 369,0 1,000
38,0 88,0 1,014
51,0 455,0 1,000
25,0 425,0 1,000
19,0 438,0 1,000
51,0 307,0 1,000
21,0 385,0 1,000
30,0 125,0 0,990
39,0 177,0 0,978
23,0 137,0 0,963
41,0 78,0 1,014
41,0 426,0 1,000
50,0 274,0 0,978
3,0 339,0 1,000
50,0 130,0 1,004
25,0 170,0 0,954
56,0 81,0 1,014
8,0 304,0 1,000
9,0 65,0 0,964
40,0 20,0 1,122
30,0 231,0 0,964
29,0 325,0 1,000
47,0 436,0 1,000
14,0 415,0 1,000
13,0 435,0 1,000
57,0 36,0 1,121
20,0 179,0 0,950
31,0 211,0 0,967
53,0 332,0 1,000
26,0 183,0 0,956
30,0 246,0 0,964
42,0 222,0 0,978
3,0 311,0 1,000
46,0 435,0 1,000
49,0 15,0 1,122
48,0 143,0 0,995
60,0 347,0 1,000
18,0 277,0 0,950
26,0 452,0 1,000
31,0 355,0 1,000
18,0 377,0 1,000
40,0 244,0 0,978
46,0 377,0 1,000
8,0 96,0 0,950
24,0 9,0 1,013
31,0 319,0 1,000
8,0 353,0 1,000
15,0 120,0 0,953
58,0 297,0 0,978
27,0 255,0 0,958
60,0 80,0 1,014
7,0 89,0 0,950
32,0 340,0 1,000
46,0 156,0 0,978
20,0 427,0 1,000
31,0 94,0 1,005
41,0 99,0 1,013
31,0 354,0 1,000
29,0 137,0 0,985
33,0 441,0 1,000
47,0 121,0 1,007
4,0 48,0 0,971
6,0 354,0 1,000
9,0 209,0 0,917
1,0 378,0 1,000
26,0 350,0 1,000
31,0 220,0 0,967
40,0 290,0 0,978
40,0 339,0 1,000
31,0 218,0 0,967
43,0 136,0 1,001
9,0 104,0 0,948
21,0 214,0 0,950
14,0 197,0 0,930
5,0 389,0 1,000
8,0 455,0 1,000
4,0 274,0 0,917
3,0 352,0 1,000
4,0 410,0 1,000
41,0 254,0 0,978
49,0 355,0 1,000
44,0 104,0 1,012
39,0 53,0 1,107
60,0 406,0 1,000
1,0 249,0 0,917
29,0 372,0 1,000
25,0 310,0 1,000
60,0 218,0 0,978
18,0 318,0 1,000
3,0 365,0 1,000
12,0 150,0 0,926
11,0 297,0 0,920
27,0 187,0 0,958
28,0 166,0 0,960
58,0 184,0 0,978
12,0 209,0 0,923
5,0 83,0 0,950
19,0 282,0 0,950
3,0 324,0 1,000
25,0 240,0 0,953
27,0 161,0 0,959
53,0 88,0 1,014
9,0 455,0 1,000
44,0 104,0 1,012
60,0 129,0 1,005
38,0 408,0 1,000
41,0 253,0 0,978
56,0 167,0 0,978
52,0 73,0 1,043
43,0 53,0 1,107
53,0 215,0 0,978
37,0 247,0 0,978
29,0 385,0 1,000
27,0 185,0 0,958
51,0 241,0 0,978
43,0 121,0 1,007
6,0 67,0 0,963
48,0 401,0 1,000
0,0 346,0 1,000
12,0 432,0 1,000
13,0 356,0 1,000
47,0 182,0 0,978
9,0 234,0 0,917
27,0 234,0 0,958
32,0 212,0 0,970
35,0 54,0 1,101
40,0 277,0 0,978
41,0 84,0 1,014
51,0 96,0 1,013
37,0 72,0 1,052
54,0 145,0 0,991
32,0 156,0 0,970
3,0 104,0 0,948
9,0 153,0 0,919
11,0 289,0 0,920
38,0 363,0 1,000
36,0 370,0 1,000
39,0 130,0 1,004
60,0 193,0 0,978
45,0 349,0 1,000
11,0 186,0 0,920
36,0 30,0 1,117
32,0 6,0 1,099
45,0 305,0 1,000
42,0 407,0 1,000
45,0 349,0 1,000
17,0 116,0 0,960
51,0 411,0 1,000
60,0 303,0 1,000
2,0 196,0 0,917
9,0 217,0 0,917
8,0 386,0 1,000
39,0 399,0 1,000
17,0 356,0 1,000
6,0 122,0 0,940
15,0 413,0 1,000
6,0 338,0 1,000
48,0 378,0 1,000
11,0 437,0 1,000
8,0 373,0 1,000
8,0 308,0 1,000
51,0 372,0 1,000
47,0 223,0 0,978
28,0 325,0 1,000
42,0 324,0 1,000
31,0 185,0 0,967
34,0 233,0 0,978
19,0 21,0 1,015
21,0 70,0 0,996
53,0 295,0 0,978
28,0 53,0 1,051
42,0 128,0 1,005
26,0 114,0 0,984
36,0 181,0 0,978
47,0 186,0 0,978
38,0 445,0 1,000
26,0 359,0 1,000
18,0 155,0 0,950
12,0 139,0 0,941
43,0 252,0 0,978
18,0 90,0 0,978
47,0 254,0 0,978
8,0 79,0 0,950
59,0 299,0 0,978
55,0 85,0 1,014
57,0 296,0 0,978
15,0 85,0 0,965
29,0 264,0 0,962
12,0 167,0 0,924
30,0 162,0 0,964
40,0 410,0 1,000
37,0 361,0 1,000
1,0 372,0 1,000
57,0 93,0 1,013
58,0 68,0 1,073
34,0 281,0 0,978
1,0 287,0 0,917
48,0 310,0 1,000
11,0 406,0 1,000
9,0 184,0 0,917
20,0 54,0 1,006
24,0 120,0 0,970
45,0 200,0 0,978
31,0 181,0 0,967
24,0 299,0 0,950
32,0 399,0 1,000
34,0 214,0 0,978
15,0 128,0 0,951
13,0 170,0 0,927
31,0 385,0 1,000
11,0 158,0 0,922
54,0 292,0 0,978
6,0 454,0 1,000
31,0 233,0 0,967
23,0 145,0 0,956
58,0 167,0 0,978
59,0 253,0 0,978
22,0 114,0 0,973
23,0 25,0 1,013
45,0 262,0 0,978
2,0 404,0 1,000
60,0 271,0 0,978
3,0 400,0 1,000
43,0 322,0 1,000
33,0 393,0 1,000
50,0 371,0 1,000
